siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,latitude,longitude
5670104,16,567010400016,O,,,,,2019-11-14T14:00:38,True,1,,,,PL,DE LA MAIRIE,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N,47.696512,-1.867137
5670112,19,567011200019,O,,NN,,,,True,1,,89.0,,RUE,DE CERTE,44570,TRIGNAC,,,44210,,,,,,,,,,,,,,,,,,,1990-06-09,F,,,,,62.43,NAP,N,47.302327,-2.199303
5670120,12,567012000012,O,,NN,,,,True,1,,,,PL,DU MARECHAL LECLERC,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,,F,,,,,64.49,NAP,N,47.265479,-2.343255
5670161,16,567016100016,O,,,,,2019-11-14T14:00:39,True,1,,62.0,,RUE,JEAN JAURES,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1987-11-14,F,,,,,62.43,NAP,N,47.279903,-2.212749
5670252,13,567025200013,O,,,,,2019-11-14T14:00:39,True,1,,,,AV,RENE COTY,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N,47.273083,-2.204964
5670278,18,567027800018,O,,,,,2020-12-23T11:25:44,True,1,,,,RUE,DE LA PAIX ET DES ARTS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.73,NAP,N,47.276797,-2.210775
5670310,19,567031000019,O,,NN,,,2019-11-14T14:00:39,True,1,,57.0,,CHE,DE BERT,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,87.03,NAP,N,47.301754,-2.188647
5670468,15,567046800015,O,,NN,,,2019-11-14T14:00:39,True,1,,46.0,,AV,ALBERT DE MUN,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,47.278554,-2.210393
5670542,17,567054200017,O,1956-01-01,NN,,,,True,1,,16.0,,RUE,DOLMEN,44780,MISSILLAC,,,44098,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,55.4B,NAF1993,N,47.458573,-2.209704
5670617,17,567061700017,O,,NN,,,,True,1,,,,RUE,BAPTISTE MARCET,44570,TRIGNAC,,,44210,,,,,,,,,,,,,,,,,,,1975-10-24,F,,,,,81.21,NAP,N,47.31292,-2.187698
5670773,18,567077300018,O,,NN,,,,True,1,,6.0,,QUAI,SURCOUF,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1991-03-31,F,,,,,81.21,NAP,N,47.470079,-1.765754
5670872,18,567087200018,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DE L ILE DU LIN,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.43,NAP,N,47.275245,-2.208391
5670898,13,567089800013,O,,NN,,,2019-11-14T14:00:39,True,1,,15.0,,RUE,HENRI BRISSON,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,47.27917,-2.222729
5670922,11,567092200011,O,,,,,2019-11-14T14:00:39,True,1,,,,,BOURG,44360,VIGNEUX-DE-BRETAGNE,,,44217,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N,47.31719,-1.717306
5670948,16,567094800016,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,FERDINAND BUISSON,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N,47.25673,-2.229762
5671037,17,567103700017,O,,NN,,,,True,1,,23.0,,AV,DU VICE AMIRAL HALGAN,44480,DONGES,,,44052,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,64.45,NAP,N,47.318726,-2.075487
5671052,24,567105200024,O,,NN,,,2019-11-14T14:00:38,True,1,,203.0,,AV,MAL DE LATTRE DE TASSIGNY,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,47.284667,-2.401246
5671102,19,567110200019,O,,,,,2019-11-14T14:00:38,True,1,,43.0,,RUE,DE PENLYS,44410,LA CHAPELLE-DES-MARAIS,,,44030,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N,47.445978,-2.238898
5671136,25,567113600025,O,,,,,,True,1,,27.0,,RUE,DE ST ETIENNE DE MONTLUC,44260,SAVENAY,,,44195,,,,,,,,,,,,,,,,,,,1988-03-31,F,,,,,55.40,NAP,N,47.353072,-1.935439
5671284,15,567128400015,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,ARISTIDE BRIAND,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,47.277797,-2.218141
5671292,18,567129200018,O,,,,,,True,1,,,,RUE,SAINT MICHEL,44350,GUERANDE,,,44069,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N,47.327503,-2.428112
5671334,18,567133400018,O,,NN,,,2019-11-14T14:00:38,True,1,,28.0,,RUE,DE LA PAIX,44360,SAINT-ETIENNE-DE-MONTLUC,,,44158,,,,,,,,,,,,,,,,,,,,F,,,,,87.06,NAP,N,47.276073,-1.780889
5671375,11,567137500011,O,1956-01-01,NN,,,2019-11-14T14:00:39,True,5,,89.0,,AV,FRANCOIS MITTERRAND,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2008-12-25,F,,,,,68.20B,NAFRev2,N,47.268441,-2.230007
5671375,29,567137500029,O,1900-01-01,NN,,,2019-11-14T14:00:39,False,4,,,,CITE,D HERBINS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1998-12-06,F,,,,,70.2C,NAF1993,N,47.290006,-2.20579
5671375,37,567137500037,O,1998-12-06,NN,,,,False,4,,37.0,,AV,VILLES CHEVISSENS,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,70.2A,NAF1993,N,47.25229,-2.31991
5671383,15,567138300015,O,1956-01-01,NN,,,2019-11-14T14:00:39,False,2,,89.0,,AV,FRANCOIS MITTERRAND,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1998-12-06,F,,,,,,,N,47.268441,-2.230007
5671383,23,567138300023,O,1900-01-01,NN,,,2019-11-14T14:00:39,False,4,,,,CITE,D HERBINS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1998-12-06,F,,,,,70.2C,NAF1993,N,47.28981,-2.205189
5671383,31,567138300031,O,1998-12-06,NN,,,2019-11-14T14:00:39,True,3,,2.0,,RUE,RENE CASSIN,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2007-04-24,F,,,,,70.2C,NAFRev1,N,47.289899,-2.20178
5671425,22,567142500022,O,,NN,,,2019-11-14T14:00:39,True,1,,2.0,,RUE,AUGUSTE PICCARD,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1994-12-30,F,,,,,66.01,NAP,N,47.282014,-2.231209
5671466,18,567146600018,O,,NN,,,2019-11-14T14:00:39,True,1,,56.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1995-01-24,F,,,,,52.4F,NAF1993,O,47.279192,-2.211947
5671516,10,567151600010,O,,NN,,,2019-11-14T14:00:38,True,1,,,,PL,DE LA MAIRIE,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,,F,,,,,87.06,NAP,N,47.696512,-1.867137
5671532,17,567153200017,O,,,,,,True,1,,148.0,,AV,DE MAZY,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,,F,,,,,64.45,NAP,N,47.269382,-2.34361
5671565,17,567156500017,O,,NN,,,2019-11-14T14:00:38,True,1,,1.0,,PL,DE L EGLISE,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1991-12-09,F,,,,,52.2C,NAF1993,N,47.629569,-1.832501
5671581,14,567158100014,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,ALBERT THOMAS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N,47.291984,-2.196036
5671722,14,567172200014,O,,,,,,True,1,,,,RTE,DE SAINT NAZAIRE,44160,BESNE,,,44013,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.06,NAP,N,47.388695,-2.092967
5671763,18,567176300018,O,,,,,2019-11-14T14:00:38,True,1,,,,LD,LA JAUNAIS,44170,MARSAC-SUR-DON,,,44091,,,,,,,,,,,,,,,,,,,,F,,,,,01.80,NAP,N,47.594799,-1.724963
5671839,24,567183900024,O,,,,,,True,1,,40.0,,BD,WINSTON CHURCHILL,44100,NANTES,,,44109,,,,,,,,,,,,,,,,,,,1993-03-31,F,,,,,52.4N,NAF1993,N,47.208428,-1.611023
5671847,19,567184700019,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,JEAN MACE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.21,NAP,N,47.271587,-2.218297
5671870,11,567187000011,O,1956-01-01,NN,,,2019-06-24T13:04:21,True,5,,17.0,,FG,ST MICHEL,44350,GUERANDE,,,44069,,,,,,,,,,,,,,,,,,,2017-08-16,F,,,,,55.10Z,NAFRev2,O,47.325579,-2.422978
5671904,26,567190400026,O,,,,,2019-11-14T14:00:38,True,1,,,,RTE,DE MISSILLAC,44530,SAINT-GILDAS-DES-BOIS,,,44161,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,55.73,NAP,N,47.514687,-2.047849
5671953,15,567195300015,O,,,,,,True,1,,,,LD,N D DE GRACE,44530,GUENROUET,,,44068,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N,47.493338,-1.909812
5672068,11,567206800011,O,,NN,,,2019-11-14T14:00:39,True,1,,2.0,,RUE,JULES VERNE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1996-01-11,F,,,,,52.1J,NAF1993,N,47.296086,-2.190662
5672175,14,567217500014,O,1956-01-01,NN,,,,True,1,,2.0,,RUE,DE SAINT CYR,44410,HERBIGNAC,,,44072,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,52.1B,NAF1993,O,47.449291,-2.317674
5672324,18,567232400018,O,,NN,,,,True,1,,36.0,,AV,DE LA PAIX,44480,DONGES,,,44052,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N,47.318185,-2.074844
5672340,14,567234000014,O,,,,,,True,1,,,,LD,LE DRESNY,44630,PLESSE,,,44128,,,,,,,,,,,,,,,,,,,1987-07-31,F,,,,,38.40,NAP,N,47.579193,-1.963632
5672472,15,567247200015,O,,,,,2019-11-14T14:00:38,True,1,,,,RUE,JEAN JAURES,44550,MONTOIR-DE-BRETAGNE,,,44103,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N,47.327902,-2.153464
5672605,10,567260500010,O,,,,,,True,1,,,,RUE,RENE LAENNEC,44480,DONGES,,,44052,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N,47.319004,-2.073074
5672613,14,567261300014,O,,NN,,,,True,1,,,,LD,LE BOURG,44290,PIERRIC,,,44123,,,,,,,,,,,,,,,,,,,,F,,,,,55.71,NAP,N,47.691868,-1.826997
5672621,17,567262100017,O,,,,,2019-11-14T14:00:38,True,1,,,,,CHAMP CROULARD,44360,SAINT-ETIENNE-DE-MONTLUC,,,44158,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,57.02,NAP,N,47.266857,-1.818053
5672696,19,567269600019,O,,,,,,True,1,,,,,BOURG,44360,CORDEMAIS,,,44045,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N,47.315227,-1.838491
5672779,13,567277900013,O,,NN,,,2019-11-14T14:00:38,True,1,,,,PL,DE L EGLISE,44130,FAY-DE-BRETAGNE,,,44056,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,55.10,NAP,N,47.402648,-1.796929
5672886,24,567288600024,O,,,,,2019-11-14T14:00:39,True,1,,18.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,64.11,NAP,N,47.275829,-2.21304
5672910,14,567291000014,O,,,,,2019-11-14T14:00:39,True,1,,,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N,47.279657,-2.212143
5673033,22,567303300022,O,,NN,,,2019-11-14T14:00:39,True,1,,104.0,,CHE,DE PORCE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1994-03-31,F,,,,,52.6D,NAF1993,N,47.256196,-2.254272
5673157,11,567315700011,O,,,,,,True,1,,,,,Q SAINT PIERRE,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N,47.347615,-2.511252
5673165,14,567316500014,O,1956-01-01,NN,,,2008-07-02T16:06:53,True,4,,,,QUAI,SAINT PIERRE,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1999-07-11,F,,,,,70.2C,NAF1993,N,47.347342,-2.511026
5673173,18,567317300018,O,1956-01-01,NN,,,2019-11-14T14:00:39,True,4,,44.0,,RUE,JEAN JAURES,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.20B,NAFRev2,N,47.279673,-2.210982
5673207,14,567320700014,O,1956-01-01,NN,,,2012-07-28T11:19:36,True,5,,,,LD,LE GRAND MOMESSON,44130,BOUVRON,,,44023,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,01.43Z,NAFRev2,N,47.401194,-1.881306
5673231,14,567323100014,O,,,,,,True,1,,,,,Q SAINT PIERRE,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N,47.347615,-2.511252
5673280,11,567328000011,O,,,,,2019-11-14T14:00:39,True,1,,5.0,,RUE,DE NANTES,44360,LE TEMPLE-DE-BRETAGNE,,,44203,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N,47.328277,-1.790876
5673314,18,567331400018,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DU MAINE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N,47.275434,-2.211444
5673322,11,567332200011,O,,,,,,True,1,,,,,Q SAINT PIERRE,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N,47.347615,-2.511252
5673348,16,567334800016,O,1956-01-01,NN,,,2019-11-14T14:00:38,True,5,,66.0,,AV,DU GENERAL DE GAULLE,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N,47.284226,-2.391857
5673405,14,567340500014,O,,,,,,True,1,,,,PL,DE L EGLISE,44630,PLESSE,,,44128,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,47.04,NAP,N,47.541232,-1.88707
5673439,13,567343900013,O,,,,,2019-11-14T14:00:39,True,1,,,,BD,VICTOR HUGO,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N,47.278258,-2.217197
5673611,25,567361100025,O,,NN,,,,True,1,,1.0,,RUE,DU REQUIERT,44490,LE CROISIC,,,44049,,,,,,,,,,,,,,,,,,,1990-07-01,F,,,,,81.21,NAP,N,47.292643,-2.510108
5673678,16,567367800016,O,,,,,2019-11-14T14:00:39,True,1,,,,,,44460,SAINT-NICOLAS-DE-REDON,,,44185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.07,NAP,N,47.633822,-2.053729
5673710,17,567371000017,O,,NN,,,2019-11-14T14:00:38,True,1,,230.0,,AV,MAL DE LATTRE DE TASSIGNY,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1999-01-29,F,,,,,64.11,NAP,N,47.286667,-2.392308
5673751,11,567375100011,O,,NN,,,2019-11-14T14:00:39,True,1,,,,PL,DES QUATRE Z HORLOGES,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1981-04-30,F,,,,,58.09,NAP,N,47.273174,-2.206193
5673801,14,567380100014,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DE PORNICHET,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.41,NAP,N,47.271538,-2.212958
5673884,10,567388400010,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,HENRI BERTHO RN771,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N,47.294953,-2.36095
5673892,13,567389200013,O,,,,,,True,1,,19.0,,PL,DINAN,44490,LE CROISIC,,,44049,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N,47.29251,-2.509851
5673926,27,567392600027,O,1997-01-01,NN,,,2019-11-14T14:00:39,True,3,,29.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,N,47.276613,-2.213177
5673983,10,567398300010,O,1956-01-01,NN,,,,True,1,,7.0,,RUE,DU GENERAL LECLERC,44510,LE POULIGUEN,,,44135,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,74.8B,NAF1993,N,47.27843,-2.429405
5673991,13,567399100013,O,,,,,2020-12-23T11:25:44,True,1,,,,RUE,DE LA PAIX ET DES ARTS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N,47.276569,-2.210006
5674031,25,567403100025,O,,NN,,,,True,1,,,,LD,KERCABELLEC,44420,MESQUER,,,44097,,,,,,,,,,,,,,,,,,,1992-03-16,F,,,,,70.2C,NAF1993,N,47.401766,-2.460383
5674064,18,567406400018,O,,NN,,,2019-11-14T14:00:38,True,1,,41.0,,LD,LA TOUCHE BASSE,44260,LA CHAPELLE-LAUNAY,,,44033,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,70.2C,NAF1993,N,47.358564,-1.962472
5674080,14,567408000014,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DE TRIGNAC,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.22,NAP,N,47.290679,-2.194586
5674130,17,567413000017,O,,,,,,True,1,,,,LD,LE DRESNY,44630,PLESSE,,,44128,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,47.579193,-1.963632
5674163,18,567416300018,O,,NN,,,,True,1,,,,LD,LE DRESNY,44630,PLESSE,,,44128,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N,47.579193,-1.963632
5674254,15,567425400015,O,,,,,2019-11-14T14:00:38,True,1,,,,RUE,DE LA GARE,44530,SAINT-GILDAS-DES-BOIS,,,44161,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,47.517427,-2.043734
5674270,45,567427000045,O,2001-04-01,NN,,,,True,1,,7.0,,RUE,DE BORDEAUX,44130,BOUVRON,,,44023,,,,,,,,,,,,,,,,,,,2001-04-01,F,,,,,67.2Z,NAF1993,N,47.418492,-1.850733
5674320,14,567432000014,O,,,,,2019-11-14T14:00:39,True,1,,,,BD,EMILE ZOLA,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N,47.298234,-2.193302
5674338,16,567433800016,O,1956-01-01,NN,,,2019-11-14T14:00:39,True,5,,54.0,,RUE,JEAN MACE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2008-12-25,F,,,,,68.20B,NAFRev2,N,47.27135,-2.219223
5674346,19,567434600019,O,,,,,,True,1,,,,LD,SAINT ARMEL,44460,FEGREAC,,,44057,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,47.573377,-2.01244
5674411,11,567441100011,O,,NN,,,2019-11-14T14:00:39,True,1,,57.0,,BD,VICTOR HUGO,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1990-05-31,F,,,,,64.23,NAP,N,47.283006,-2.215914
5674478,10,567447800010,O,,,,,,True,1,,6.0,,RUE,DU BOIS,44510,LE POULIGUEN,,,44135,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N,47.276409,-2.429271
5674502,17,567450200017,O,,NN,,,2019-11-14T14:00:38,True,1,,35.0,,RUE,JEAN 23,44740,BATZ-SUR-MER,,,44010,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N,47.277779,-2.476857
5674569,16,567456900016,O,1956-01-01,NN,,,2019-11-14T14:00:38,True,1,,,,RUE,DU GOLF,44740,BATZ-SUR-MER,,,44010,,,,,,,,,,,,,,,,,,,1998-07-10,F,,,,,70.2C,NAF1993,N,47.273785,-2.479305
5674593,16,567459300016,O,,,,,2019-11-14T14:00:38,True,1,,16.0,,RUE,GRANDE RUE,44740,BATZ-SUR-MER,,,44010,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N,47.277048,-2.478961
5674726,12,567472600012,O,,,,,2019-11-14T14:00:39,True,1,,53.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N,47.277964,-2.212978
5674817,19,567481700019,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,MONCHICOURT,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N,47.285781,-2.401919
5674825,12,567482500012,O,,,,,2019-11-14T14:00:39,True,1,,65.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1991-02-11,F,,,,,64.11,NAP,N,47.27916,-2.212654
5674841,19,567484100019,O,,NN,,,2019-11-14T14:00:39,True,1,,16.0,,RUE,DES CHANTIERS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1989-05-31,F,,,,,87.03,NAP,N,47.290595,-2.193725
5674924,21,567492400021,O,,NN,,,2019-11-14T14:00:39,True,1,,9.0,,RUE,DE L ISAU,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N,47.294277,-2.196839
5674965,16,567496500016,O,,,,,2019-11-14T14:00:38,True,1,,,,LD,SACRE COEUR,44410,LA CHAPELLE-DES-MARAIS,,,44030,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.24,NAP,N,47.447455,-2.241324
5675053,10,567505300010,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DE CARDURAND,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.49,NAP,N,47.283371,-2.210405
5675095,11,567509500011,O,,,,,2019-11-14T14:00:39,True,1,,117.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1990-08-07,F,,,,,67.04,NAP,N,47.284698,-2.210945
5675111,24,567511100024,O,,NN,,,2019-11-14T14:00:38,True,1,,43.0,,AV,DU MAL FRANCHET D ESPEREY,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2001-01-01,F,,,,,70.2C,NAF1993,N,47.286354,-2.404492
5675210,16,567521000016,O,,NN,,,,True,1,,,,PL,DE L EGLISE,44750,CAMPBON,,,44025,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,62.43,NAP,N,47.413008,-1.969131
5675228,18,567522800018,O,,NN,,,,True,1,,,,PL,DE L EGLISE,44750,CAMPBON,,,44025,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,62.43,NAP,N,47.413003,-1.969301
5675343,15,567534300015,O,,,,,2019-11-14T14:00:39,True,1,,,,,,44410,SAINT-LYPHARD,,,44175,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.22,NAP,N,47.378126,-2.346602
5675350,10,567535000010,O,,,,,,True,1,,,,LD,LE RODOIR ARGENTAN,44410,HERBIGNAC,,,44072,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N,47.512574,-2.286802
5675384,19,567538400019,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,DU GENERAL DE GAULLE,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N,47.282218,-2.392375
5675400,13,567540000013,O,,NN,,,2019-11-14T14:00:39,True,1,,25.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,52.4C,NAF1993,O,47.276441,-2.213225
5675459,19,567545900019,O,1956-01-01,NN,,,2023-07-03T20:36:58,True,2,,7.0,,RUE,NANTAISE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,1989-09-30,F,,,,,,,,47.43735,-2.087195
5675483,19,567548300019,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,PIERRE LOTI,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.01,NAP,N,47.282115,-2.403465
5675624,18,567562400018,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,JEAN JAURES,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N,47.279266,-2.207781
5675715,14,567571500014,O,,,,,,True,1,,,,RTE,DE PLESSE,44460,AVESSAC,,,44007,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N,47.653225,-1.988335
5675822,18,567582200018,O,,,,,,True,1,,,,PL,DE LA GARE,44480,DONGES,,,44052,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N,47.317265,-2.074239
