siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
5675822,567582200018, PL DE LA GARE,44480,DONGES,47.317265,-2.074239,Place de la Gare 44480 Donges,0.481130909090909,0.4461651748251748,street,44052_0320,,Place de la Gare,Place de la Gare,44480,Donges,"44, Loire-Atlantique, Pays de la Loire",44052,,,,ok
5675855,567585500018,5 RUE STE CATHERINE,44160,PONTCHATEAU,47.436236,-2.089696,5 Rue  Sainte-Catherine 44160 Pontchâteau,0.5749749925484351,0.46295506105834466,housenumber,44129_0560_00005,5,5 Rue  Sainte-Catherine,Rue  Sainte-Catherine,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5675863,567586300012,5 RUE STE CATHERINE,44160,PONTCHATEAU,47.436236,-2.089696,5 Rue  Sainte-Catherine 44160 Pontchâteau,0.5749749925484351,0.46295506105834466,housenumber,44129_0560_00005,5,5 Rue  Sainte-Catherine,Rue  Sainte-Catherine,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5675871,567587100015,5 RUE STE CATHERINE,44160,PONTCHATEAU,47.436236,-2.089696,5 Rue  Sainte-Catherine 44160 Pontchâteau,0.5749749925484351,0.46295506105834466,housenumber,44129_0560_00005,5,5 Rue  Sainte-Catherine,Rue  Sainte-Catherine,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5675897,567589700010,5 RUE STE CATHERINE,44160,PONTCHATEAU,47.436236,-2.089696,5 Rue  Sainte-Catherine 44160 Pontchâteau,0.5749749925484351,0.46295506105834466,housenumber,44129_0560_00005,5,5 Rue  Sainte-Catherine,Rue  Sainte-Catherine,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5675921,567592100026,6 RUE FRANCOIS D ORVAULT,44360,SAINT-ETIENNE-DE-MONTLUC,47.276562,-1.780305,6 Rue  Francois Dorvault 44360 Saint-Étienne-de-Montluc,0.6671222966507176,0.5551681818181818,housenumber,44158_uxo4ri_00006,6,6 Rue  Francois Dorvault,Rue  Francois Dorvault,44360,Saint-Étienne-de-Montluc,"44, Loire-Atlantique, Pays de la Loire",44158,,,,ok
5675947,567594700013, RUE DE TRIGNAC,44600,SAINT-NAZAIRE,47.296514,-2.188582,Rue de Trignac 44600 Saint-Nazaire,0.6257946464646464,0.5186960606060607,street,44184_5740,,Rue de Trignac,Rue de Trignac,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5675996,567599600010,94 AV DU GENERAL DE GAULLE,44600,SAINT-NAZAIRE,47.274762,-2.216608,94 Avenue du Général De Gaulle 44600 Saint-Nazaire,0.6299757362355952,,housenumber,44184_2457_00094,94,94 Avenue du Général De Gaulle,Avenue du Général De Gaulle,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5676002,567600200016, LD TABAGO,44460,SAINT-NICOLAS-DE-REDON,47.645459,-2.068559,Rue de Tabago 44460 Saint-Nicolas-de-Redon,0.5441127272727273,,street,44185_0740,,Rue de Tabago,Rue de Tabago,44460,Saint-Nicolas-de-Redon,"44, Loire-Atlantique, Pays de la Loire",44185,,,,ok
5676010,567601000019, AV DE L HALLALI,44500,LA BAULE-ESCOUBLAC,47.285634,-2.386853,19 Avenue de l'Hallali 44500 La Baule-Escoublac,0.6318774825174824,,housenumber,44055_1610_00019,19,19 Avenue de l'Hallali,Avenue de l'Hallali,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5676093,567609300015,89 RUE JEAN JAURES,44600,SAINT-NAZAIRE,47.280109,-2.215608,89 Rue Jean Jaurès 44600 Saint-Nazaire,0.6456463949843261,0.5123890909090909,housenumber,44184_3360_00089,89,89 Rue Jean Jaurès,Rue Jean Jaurès,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5676101,567610100016, BD DE VILLENEUVE,44160,PONTCHATEAU,47.434239,-2.084333,16 Boulevard de Villeneuve 44160 Pontchâteau,0.5671855718475073,,housenumber,44129_0620_00016,16,16 Boulevard de Villeneuve,Boulevard de Villeneuve,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5676119,567611900018, AV DES IBIS,44500,LA BAULE-ESCOUBLAC,47.284841,-2.396142,18 Avenue des Ibis 44500 La Baule-Escoublac,0.6072085245901638,0.5184804761904761,housenumber,44055_1760_00018,18,18 Avenue des Ibis,Avenue des Ibis,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5676168,567616800015,59 RUE DE FEDRUN,44720,SAINT-JOACHIM,47.373799,-2.211413,Ile de Fédrun 44720 Saint-Joachim,0.5062348902821316,0.4201383738796415,locality,44168_mro30a,,Ile de Fédrun,,44720,Saint-Joachim,"44, Loire-Atlantique, Pays de la Loire",44168,,,,ok
5676234,567623400015, AV HENRI BERTHO RN771,44500,LA BAULE-ESCOUBLAC,47.294976,-2.360585,15 Avenue Henri Bertho 44500 La Baule-Escoublac,0.5846616261203585,,housenumber,44055_24yey7_00015,15,15 Avenue Henri Bertho,Avenue Henri Bertho,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5676259,567625900012, LE GRAVIER,44130,BLAIN,47.468324,-1.770504,le Gravier 44130 Blain,0.5038118181818182,,street,44015_zkxenq,,le Gravier,le Gravier,44130,Blain,"44, Loire-Atlantique, Pays de la Loire",44015,,,,ok
5676333,567633300031, BERRIEN,44600,SAINT-NAZAIRE,47.2564,-2.288953,Berrien 44600 Saint-Nazaire,0.5519004448742747,0.500188961038961,locality,44184_72i6oq,,Berrien,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5676358,567635800012, BOURG,44460,AVESSAC,47.662167,-1.972652,Bouix 44460 Avessac,0.36996896103896104,0.35125684719535777,street,44007_85biep,,Bouix,Bouix,44460,Avessac,"44, Loire-Atlantique, Pays de la Loire",44007,,,,ok
5676432,567643200015,31 PONT BRIEN,44600,SAINT-NAZAIRE,47.294605,-2.248888,Pont-Brien 44600 Saint-Nazaire,0.5464261921097769,0.5103447988077495,locality,44184_B350,,Pont-Brien,,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5676473,567647300019,47 B AV DU GENERAL DE GAULLE,44380,PORNICHET,47.267372,-2.341594,47bis Avenue du Général De Gaulle 44380 Pornichet,0.5483562582345192,,housenumber,44132_0550_00047_bis,47bis,47bis Avenue du Général De Gaulle,Avenue du Général De Gaulle,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
5680061,568006100016, RUE HENRI GAUTIER,44600,SAINT-NAZAIRE,47.280661,-2.204487,Rue Henri Gautier 44600 Saint-Nazaire,0.6400963157894736,0.5459204906204906,street,44184_2860,,Rue Henri Gautier,Rue Henri Gautier,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5680087,568008700011, AV DU GENERAL DE GAULLE,44500,LA BAULE-ESCOUBLAC,47.282123,-2.392388,11 Avenue du Général De Gaulle 44500 La Baule-Escoublac,0.6721571606475716,,housenumber,44055_1380_00011,11,11 Avenue du Général De Gaulle,Avenue du Général De Gaulle,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5680111,568011100019, AV DES ORMES,44500,LA BAULE-ESCOUBLAC,47.278074,-2.424161,19 Avenue des Ormes 44500 La Baule-Escoublac,0.6156356598240469,,housenumber,44055_2730_00019,19,19 Avenue des Ormes,Avenue des Ormes,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5680145,568014500017,73 RUE HENRI GAUTIER,44550,MONTOIR-DE-BRETAGNE,47.313682,-2.17149,73 Rue Henri Gautier 44550 Montoir-de-Bretagne,0.6762701652892561,0.550929595959596,housenumber,44103_0520_00073,73,73 Rue Henri Gautier,Rue Henri Gautier,44550,Montoir-de-Bretagne,"44, Loire-Atlantique, Pays de la Loire",44103,,,,ok
5680152,568015200013, RUE DU CDT GUSTAVE GATE,44600,SAINT-NAZAIRE,47.275758,-2.221809,13 Rue du Commandant Gâté 44600 Saint-Nazaire,0.5092155555555555,0.4536751984635083,housenumber,44184_1230_00013,13,13 Rue du Commandant Gâté,Rue du Commandant Gâté,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5680236,568023600014,10 AV DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,47.275027,-2.213271,10 Avenue de la République 44600 Saint-Nazaire,0.6105362957937585,,housenumber,44184_5330_00010,10,10 Avenue de la République,Avenue de la République,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5680244,568024400018,2 AV PIERRE LOTI,44500,LA BAULE-ESCOUBLAC,47.281578,-2.405974,2 Avenue Pierre Loti 44500 La Baule-Escoublac,0.5911391735537189,0.3986326794258373,housenumber,44055_2910_00002,2,2 Avenue Pierre Loti,Avenue Pierre Loti,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5680335,568033500014,33 RUE JEAN JAURES,44550,MONTOIR-DE-BRETAGNE,47.327605,-2.152417,33 Rue Jean Jaurès 44550 Montoir-de-Bretagne,0.6669081818181818,0.4338205533596838,housenumber,44103_0580_00033,33,33 Rue Jean Jaurès,Rue Jean Jaurès,44550,Montoir-de-Bretagne,"44, Loire-Atlantique, Pays de la Loire",44103,,,,ok
5680376,568037600026, RUE DE LA LANDE,44350,GUERANDE,47.326355,-2.402868,Rue de la Lande 44350 Guérande,0.5801627272727272,0.38438060606060603,street,44069_1190,,Rue de la Lande,Rue de la Lande,44350,Guérande,"44, Loire-Atlantique, Pays de la Loire",44069,,,,ok
5680376,568037600034, AV LION,83210,SOLLIES-PONT,43.201861,6.050016,Avenue du Lion 83210 Solliès-Pont,0.4599867676767676,0.441087512864494,street,83130_0325,,Avenue du Lion,Avenue du Lion,83210,Solliès-Pont,"83, Var, Provence-Alpes-Côte d'Azur",83130,,,,ok
5680384,568038400012,9 PL D AIGUILLON,44490,LE CROISIC,47.295608,-2.513522,Place d'Aiguillon 44490 Le Croisic,0.5003435725677831,0.49867,street,44049_0040,,Place d'Aiguillon,Place d'Aiguillon,44490,Le Croisic,"44, Loire-Atlantique, Pays de la Loire",44049,,,,ok
5680392,568039200015, RUE DE TRIGNAC,44600,SAINT-NAZAIRE,47.29092,-2.194734,15 Rue de Trignac 44600 Saint-Nazaire,0.6762996969696968,0.5186960606060607,housenumber,44184_5740_00015,15,15 Rue de Trignac,Rue de Trignac,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5680400,568040000024,7 AV VILLES BABIN,44380,PORNICHET,47.246971,-2.319755,7 Avenue de Villès Babin 44380 Pornichet,0.5185033830104322,0.5037071900826445,housenumber,44132_1490_00007,7,7 Avenue de Villès Babin,Avenue de Villès Babin,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
5680467,568046700023,32 RUE FABERT,75007,PARIS 7,48.859843,2.311231,32 Rue Fabert 75007 Paris,0.5243739071566731,,housenumber,75107_3477_00032,32,32 Rue Fabert,Rue Fabert,75007,Paris,"75, Paris, Île-de-France",75107,,,Paris 7e Arrondissement,ok
5680491,568049100023,10 AV DE PAVIE,44500,LA BAULE-ESCOUBLAC,47.282371,-2.405231,10 Avenue Pavie 44500 La Baule-Escoublac,0.5609577777777778,0.4911144911804613,housenumber,44055_2870_00010,10,10 Avenue Pavie,Avenue Pavie,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5680509,568050900014, RUE ALEXANDRE OLIVIER,44220,COUERON,47.212614,-1.726183,14 Rue Alexandre Olivier 44220 Couëron,0.673727520661157,,housenumber,44047_0020_00014,14,14 Rue Alexandre Olivier,Rue Alexandre Olivier,44220,Couëron,"44, Loire-Atlantique, Pays de la Loire",44047,,,,ok
5680541,568054100025, LA LANDE,44350,GUERANDE,47.294157,-2.432727,Rue de la Crique 44350 Guérande,0.37422259259259255,0.3735480471380471,street,44069_0640,,Rue de la Crique,Rue de la Crique,44350,Guérande,"44, Loire-Atlantique, Pays de la Loire",44069,,,,ok
5680541,568054100033,9 RUE DU CHENE LASSE,44800,SAINT-HERBLAIN,47.226076,-1.64253,9 Rue du Chêne Lasse 44800 Saint-Herblain,0.6549015499254842,,housenumber,44162_0635_00009,9,9 Rue du Chêne Lasse,Rue du Chêne Lasse,44800,Saint-Herblain,"44, Loire-Atlantique, Pays de la Loire",44162,,,,ok
5680566,568056600014, LD LA DIGUE,44460,SAINT-NICOLAS-DE-REDON,47.642211,-2.063584,Rue de la Vigne 44460 Saint-Nicolas-de-Redon,0.5091735294117646,0.4980118181818181,street,44185_0790,,Rue de la Vigne,Rue de la Vigne,44460,Saint-Nicolas-de-Redon,"44, Loire-Atlantique, Pays de la Loire",44185,,,,ok
5680582,568058200011,14 RUE DES PORTEAUX,44290,GUEMENE-PENFAO,47.630437,-1.833217,14 Rue des Porteaux 44290 Guémené-Penfao,0.6386845454545453,,housenumber,44067_0320_00014,14,14 Rue des Porteaux,Rue des Porteaux,44290,Guémené-Penfao,"44, Loire-Atlantique, Pays de la Loire",44067,,,,ok
5680624,568062400029,49 BD DE LA LIBERATION,44600,SAINT-NAZAIRE,47.282532,-2.207691,Boulevard de la Libération 44600 Saint-Nazaire,0.5454112987012987,0.532759209486166,street,44184_3800,,Boulevard de la Libération,Boulevard de la Libération,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5680632,568063200022, AV EMILE OUTTIER,44380,PORNICHET,47.267433,-2.339113,22 Avenue Emile Outtier 44380 Pornichet,0.5840930622009569,0.49544272727272726,housenumber,44132_0415_00022,22,22 Avenue Emile Outtier,Avenue Emile Outtier,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
5710058,571005800016,162 CHS MARCADE,80100,ABBEVILLE,50.111441,1.82887,Chaussée Marcadé 80100 Abbeville,0.44048191222570526,,street,80001_1240,,Chaussée Marcadé,Chaussée Marcadé,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5710066,571006600027,56 RUE JEAN JAURES,80580,PONT-REMY,50.054485,1.909059,56 Rue Jean Jaurès 80580 Pont-Remy,0.6006919191919191,0.44185536656891494,housenumber,80635_0300_00056,56,56 Rue Jean Jaurès,Rue Jean Jaurès,80580,Pont-Remy,"80, Somme, Hauts-de-France",80635,,,,ok
5710082,571008200016,20 RUE PASTEUR,80550,LE CROTOY,50.217014,1.62369,20 Rue Pasteur 80550 Le Crotoy,0.5749027272727272,0.43040402597402594,housenumber,80228_0800_00020,20,20 Rue Pasteur,Rue Pasteur,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
5710256,571025600016,154 RTE DE PARIS,80100,ABBEVILLE,50.094391,1.842615,Route de Paris 80100 Abbeville,0.4945247933884297,0.3361911888111888,street,80001_1470,,Route de Paris,Route de Paris,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5710264,571026400010, RUE VICTOR HUGO,80210,FEUQUIERES-EN-VIMEU,50.062028,1.596585,10 Rue Victor Hugo 80210 Feuquières-en-Vimeu,0.6898600298062593,,housenumber,80308_0880_00010,10,10 Rue Victor Hugo,Rue Victor Hugo,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5710306,571030600019,,80220,BUIGNY-LES-GAMACHES,50.022764,1.565916,Buigny-lès-Gamaches,0.5070548484848484,0.4520813223140495,municipality,80148,,Buigny-lès-Gamaches,,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
5710314,571031400013, RUE D HOCQQUELUS AIGNEVILLE,80210,AIGNEVILLE,50.032098,1.617243,Rue d'Hocquélus 80210 Aigneville,0.4712809090909091,,street,80008_0180,,Rue d'Hocquélus,Rue d'Hocquélus,80210,Aigneville,"80, Somme, Hauts-de-France",80008,,,,ok
5710348,571034800011,,80510,LONGPRE-LES-CORPS-SAINTS,50.010474,1.994527,Longpré-les-Corps-Saints,0.5556372727272727,0.5099843540669856,municipality,80488,,Longpré-les-Corps-Saints,,80510,Longpré-les-Corps-Saints,"80, Somme, Hauts-de-France",80488,,,,ok
5710371,571037100013,23 RUE DU PONT DE LA VILLE,80132,CAOURS,50.131667,1.883658,23 Rue du Pont de la Ville 80132 Caours,0.6239225423728813,0.35480486291486285,housenumber,80171_0180_00023,23,23 Rue du Pont de la Ville,Rue du Pont de la Ville,80132,Caours,"80, Somme, Hauts-de-France",80171,,,,ok
5710405,571040500019, RUE DE GOVES,80150,GUESCHART,50.245265,2.014748,19 Rue de Goves 80150 Gueschart,0.6069445454545453,,housenumber,80396_0160_00019,19,19 Rue de Goves,Rue de Goves,80150,Gueschart,"80, Somme, Hauts-de-France",80396,,,,ok
5710439,571043900018, RUE DU BORDELET,80150,CRECY-EN-PONTHIEU,50.25774,1.831982,Ruelle du Bois 80150 Crécy-en-Ponthieu,0.5113159307359307,0.4722099724517906,street,80222_0050,,Ruelle du Bois,Ruelle du Bois,80150,Crécy-en-Ponthieu,"80, Somme, Hauts-de-France",80222,80222,Crécy-en-Ponthieu,,ok
5710520,571052000015, CITE LECLERC,80510,LONGPRE-LES-CORPS-SAINTS,50.008904,2.004167,15 Cité Leclerc 80510 Longpré-les-Corps-Saints,0.694367922077922,,housenumber,80488_a010_00015,15,15 Cité Leclerc,Cité Leclerc,80510,Longpré-les-Corps-Saints,"80, Somme, Hauts-de-France",80488,,,,ok
5710538,571053800017,24 RUE BOUCHER DE PERTHES,80100,ABBEVILLE,50.105109,1.835826,24 Rue Boucher de Perthes 80100 Abbeville,0.6552370044709388,0.557243459972863,housenumber,80001_0240_00024,24,24 Rue Boucher de Perthes,Rue Boucher de Perthes,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5710595,571059500017, RUE DE TOURS,80210,CHEPY,50.036631,1.675725,Rue de Chepy 80210 Tours-en-Vimeu,0.4335702401372213,0.3632119786096257,street,80765_0120,,Rue de Chepy,Rue de Chepy,80210,Tours-en-Vimeu,"80, Somme, Hauts-de-France",80765,,,,ok
5710660,571066000019, RTE NATIONALE,80220,BOUVAINCOURT-SUR-BRESLE,50.032605,1.488078,19 Rue des Quatorze 80220 Bouvaincourt-sur-Bresle,0.45976665071770334,0.4473422009569378,housenumber,80127_0325_00019,19,19 Rue des Quatorze,Rue des Quatorze,80220,Bouvaincourt-sur-Bresle,"80, Somme, Hauts-de-France",80127,,,,ok
5710694,571069400018,4 RUE PASTEUR,80210,FEUQUIERES-EN-VIMEU,50.058975,1.603306,4 Rue Pasteur 80210 Feuquières-en-Vimeu,0.6349116332819722,,housenumber,80308_0700_00004,4,4 Rue Pasteur,Rue Pasteur,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5710736,571073600017,185 CHS MARCADE,80100,ABBEVILLE,50.111441,1.82887,Chaussée Marcadé 80100 Abbeville,0.44048191222570526,,street,80001_1240,,Chaussée Marcadé,Chaussée Marcadé,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5710744,571074400011, HAM MONCHAUX,80120,QUEND,50.319481,1.594511,Rue du Bois de Monchaux 80120 Quend,0.3538568965517241,,street,80649_0250,,Rue du Bois de Monchaux,Rue du Bois de Monchaux,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
5710793,571079300018, GRANDE RUE,80140,RAMBURES,49.94446,1.704234,Grande Rue 80140 Rambures,0.5216657575757575,0.4214340259740259,street,80663_0037,,Grande Rue,Grande Rue,80140,Rambures,"80, Somme, Hauts-de-France",80663,,,,ok
5710843,571084300011,2 RUE JULES FERRY,80570,DARGNIES,50.041693,1.525961,2 Rue Jules Ferry 80570 Dargnies,0.5849698601398601,,housenumber,80235_0360_00002,2,2 Rue Jules Ferry,Rue Jules Ferry,80570,Dargnies,"80, Somme, Hauts-de-France",80235,,,,ok
5710967,571096700018,,80690,GORENFLOS,50.095821,2.050255,Gorenflos,0.38357363636363634,0.33142212121212117,municipality,80380,,Gorenflos,,80690,Gorenflos,"80, Somme, Hauts-de-France",80380,,,,ok
5711106,571110600012,,80970,SAILLY-FLIBEAUCOURT,50.180859,1.76926,Sailly-Flibeaucourt,0.5113530303030303,0.4523295041322314,municipality,80692,,Sailly-Flibeaucourt,,80970,Sailly-Flibeaucourt,"80, Somme, Hauts-de-France",80692,,,,ok
5711155,571115500019,,80770,BEAUCHAMPS,50.015111,1.510207,Beauchamps,0.40501242424242423,0.3639973517786561,municipality,80063,,Beauchamps,,80770,Beauchamps,"80, Somme, Hauts-de-France",80063,,,,ok
5711197,571119700011,31 AV ARISTIDE BRIAND,80100,ABBEVILLE,50.109607,1.843365,Avenue Aristide Briand 80100 Abbeville,0.5260745747800586,,street,80001_0080,,Avenue Aristide Briand,Avenue Aristide Briand,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5711221,571122100019,4 RUE DE LA PORTE DU PONT,80550,LE CROTOY,50.215063,1.627204,4 Rue Porte du Pont 80550 Le Crotoy,0.5553173174366616,0.45808126676602084,housenumber,80228_0880_00004,4,4 Rue Porte du Pont,Rue Porte du Pont,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
5711379,571137900015,11 RUE PAUL BOS,80550,LE CROTOY,50.216095,1.625603,11 Rue Paul Bos 80550 Le Crotoy,0.5773957219251337,0.4411013556618819,housenumber,80228_0810_00011,11,11 Rue Paul Bos,Rue Paul Bos,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
5711445,571144500014,8 RUE MARECHAL FOCH,80100,ABBEVILLE,50.105484,1.833788,8 Rue du Maréchal Foch 80100 Abbeville,0.5934108150470219,,housenumber,80001_1260_00008,8,8 Rue du Maréchal Foch,Rue du Maréchal Foch,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5711551,571155100019,93 PL DE L'EGLISE,80210,CHEPY,50.063283,1.646216,93 Place de l'Église 80210 Chépy,0.5045472384219553,0.3127179931389365,housenumber,80190_0300_00093,93,93 Place de l'Église,Place de l'Église,80210,Chépy,"80, Somme, Hauts-de-France",80190,,,,ok
5711585,571158500017, PL MAX LEJEUNE,80100,ABBEVILLE,50.106034,1.833002,17 Place Max Lejeune 80100 Abbeville,0.5800591582491582,,housenumber,80001_0970_00017,17,17 Place Max Lejeune,Place Max Lejeune,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5711684,571168400018, RUE TILLOY,80220,MAISNIERES,50.01248,1.618969,Rue de Tilloy 80220 Maisnières,0.5072581818181818,,street,80500_0280,,Rue de Tilloy,Rue de Tilloy,80220,Maisnières,"80, Somme, Hauts-de-France",80500,,,,ok
5711726,571172600017,,80132,CAHON,50.128028,1.735971,Cahon,0.3125878592375366,0.27747727272727274,municipality,80161,,Cahon,,80132,Cahon,"80, Somme, Hauts-de-France",80161,,,,ok
5711742,571174200014, CHS MARCADE,80100,ABBEVILLE,50.111441,1.82887,Chaussée Marcadé 80100 Abbeville,0.46834676767676764,,street,80001_1240,,Chaussée Marcadé,Chaussée Marcadé,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5711759,571175900018,134 RUE DE MENCHECOURT,80100,ABBEVILLE,50.119287,1.815727,Rue de Menchecourt 80100 Abbeville,0.5813977429467084,0.48798142857142857,street,80001_1310,,Rue de Menchecourt,Rue de Menchecourt,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5711767,571176700011, AV DE LA PLAGE,80120,FORT-MAHON-PLAGE,50.3397,1.560467,Avenue de la Plage 80120 Fort-Mahon-Plage,0.5652582991202346,0.39708824966078693,street,80333_0520,,Avenue de la Plage,Avenue de la Plage,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
5711833,571183300011,,80270,WIRY-AU-MONT,49.961243,1.83895,Wiry-au-Mont,0.42311220095693775,0.3661672727272727,municipality,80825,,Wiry-au-Mont,,80270,Wiry-au-Mont,"80, Somme, Hauts-de-France",80825,,,,ok
5711874,571187400015,54 RUE DE L ISLE,80100,ABBEVILLE,50.10196,1.830829,54 Rue de l'Isle 80100 Abbeville,0.5997362237762238,,housenumber,80001_0990_00054,54,54 Rue de l'Isle,Rue de l'Isle,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5711882,571188200018,9 RUE BOUCHER DE PERTHES,80100,ABBEVILLE,50.105095,1.83563,9 Rue Boucher de Perthes 80100 Abbeville,0.650020909090909,0.5510759504132231,housenumber,80001_0240_00009,9,9 Rue Boucher de Perthes,Rue Boucher de Perthes,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5712062,571206200016,8 RUE DES FUSILLES,80150,CRECY-EN-PONTHIEU,50.251811,1.89143,Avenue des Fusillés 80150 Crécy-en-Ponthieu,0.5684259779614325,,street,80222_0400,,Avenue des Fusillés,Avenue des Fusillés,80150,Crécy-en-Ponthieu,"80, Somme, Hauts-de-France",80222,80222,Crécy-en-Ponthieu,,ok
5712211,571221100019,,80120,FORT-MAHON-PLAGE,50.340457,1.565907,Fort-Mahon-Plage,0.4821327272727272,0.44361636363636364,municipality,80333,,Fort-Mahon-Plage,,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
5712252,571225200013,16 RTE NATIONALE,80132,LE TITRE,50.188931,1.79424,16 Route Nationale 80132 Le Titre,0.5236618518518519,,housenumber,80763_0025_00016,16,16 Route Nationale,Route Nationale,80132,Le Titre,"80, Somme, Hauts-de-France",80763,,,,ok
5712260,571226000016,29 RUE SAINT DENIS,80490,HALLENCOURT,49.98965,1.877488,29 Rue Saint Denis 80490 Hallencourt,0.6144263636363636,0.46710787878787874,housenumber,80406_0560_00029,29,29 Rue Saint Denis,Rue Saint Denis,80490,Hallencourt,"80, Somme, Hauts-de-France",80406,80406,Hallencourt,,ok
5712633,571263300014,,80140,LE TRANSLAY,49.967525,1.671017,Le Translay,0.4131140294840295,0.33664030303030296,municipality,80767,,Le Translay,,80140,Le Translay,"80, Somme, Hauts-de-France",80767,,,,ok
5712658,571265800029,61 RUE DE LA REPUBLIQUE,80490,HALLENCOURT,49.992357,1.873374,61 Rue de la République 80490 Hallencourt,0.6433697317436661,,housenumber,80406_0500_00061,61,61 Rue de la République,Rue de la République,80490,Hallencourt,"80, Somme, Hauts-de-France",80406,80406,Hallencourt,,ok
5712732,571273200014, RUE GRANDE,80220,GAMACHES,50.025087,1.56758,14 Grande Rue 80220 Buigny-lès-Gamaches,0.47716987012987006,0.452625329153605,housenumber,80148_0060_00014,14,14 Grande Rue,Grande Rue,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
5712880,571288000011, HAM DE WADICOURT,80150,DOMPIERRE-SUR-AUTHIE,50.269486,1.902523,Rue de Ligescourt 80150 Dompierre-sur-Authie,0.465000202020202,0.4377692207792207,street,80248_0120,,Rue de Ligescourt,Rue de Ligescourt,80150,Dompierre-sur-Authie,"80, Somme, Hauts-de-France",80248,,,,ok
5712898,571289800013, RUE DU MARECHAL FOCH,80860,NOYELLES-SUR-MER,50.184818,1.707921,13 Rue du Maréchal Foch 80860 Noyelles-sur-Mer,0.6908015584415583,,housenumber,80600_0120_00013,13,13 Rue du Maréchal Foch,Rue du Maréchal Foch,80860,Noyelles-sur-Mer,"80, Somme, Hauts-de-France",80600,,,,ok
