restaurant_id,name,cuisine,borough,address,score,lng,lat
40660748,Alta,American ,Manhattan,64 West   10 Street 10011,19.0,-73.9981899,40.7344356
40660816,Burger King,Hamburgers,Queens,3920 Main Street 11354,11.0,-73.8305506,40.7596528
40661011,San Loco,Mexican,Manhattan,124 2 Avenue 10003,13.0,-73.987546,40.728124
40661017,Hairos Night Club,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,81-09 Roosevelt Avenue 11372,6.0,-73.88454209999999,40.7477832
40661045,News Bar,Café/Coffee/Tea,Manhattan,107 University Place 10003,11.0,-73.99221,40.734132
40661232,Belmora Pizza & Restaurant,Pizza,Manhattan,139 East   57 Street 10022,7.0,-73.9688009,40.7610086
40661290,Al Di La,Italian,Brooklyn,248 5 Avenue 11215,19.0,-73.9814311,40.6753101
40661616,Session 73,American ,Manhattan,1359 1 Avenue 10021,13.0,-73.955916,40.768477
40661972,Hale & Hearty Soups,Soups & Sandwiches,Brooklyn,32 Court Street 11201,11.0,-73.9909732,40.692922
40662091,Friends Deli,Delicatessen,Queens,245-05 Jamaica Avenue 11426,9.0,-73.7227987,40.7250767
40662141,J And D Pizza,Pizza,Queens,9853 63 Road 11374,8.0,-73.857528,40.732581
40662196,Lucien Restauraunt,French,Manhattan,14 1 Avenue 10009,13.0,-73.98806549999999,40.7233082
40662349,Sanfords Restaurant,American ,Queens,30-13 Broadway 11106,9.0,-73.92554369999999,40.7622946
40662495,Joe'S Pub,American ,Manhattan,425 Lafayette Street 10003,9.0,-73.99182019999999,40.729032
40662783,Sugiyama Restaurant,Japanese,Manhattan,251 West   55 Street 10019,10.0,-73.9831214,40.7653212
40662988,Mcdonald'S,Hamburgers,Queens,0 J.F.K.Airport-Terminal# 1 11430,7.0,-73.790887,40.6430002
40663005,Grand Street Deli & Mini Market,Delicatessen,Manhattan,42 Grand Street 10013,5.0,-74.0040791,40.7226907
40663557,Highway Deli And Coffee Shop,Delicatessen,Queens,61-11 173 Street 11365,22.0,-73.79627049999999,40.7376642
40663950,Food For Thought Catered Events,American ,Manhattan,130 West   25 Street 10001,8.0,-73.99325499999999,40.744544
40663973,Pepe Joes Pizzeria,Pizza/Italian,Bronx,722 Courtland Avenue 10451,10.0,-73.917273,40.820786
40664018,Ifh El Buffet Restaurant  Alberto'S Mofongo House,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,217 Dyckman Street 10040,12.0,-73.926838,40.8654522
40664052,Circa Tabac,American ,Manhattan,32 Watts Street 10013,13.0,-74.0043525,40.7236469
40664122,Phillip Marie,American ,Manhattan,569 Hudson Street 10014,13.0,-74.006232,40.73592
40664304,Sotto Voce Restaurant,Italian,Brooklyn,225 7 Avenue 11215,10.0,-73.9787663,40.669918
40664744,Starbucks Coffee,American ,Manhattan,424 Park Avenue South 10016,10.0,-73.98375399999999,40.744251
40664907,Le Bateau Ivre,French,Manhattan,230 East   51 Street 10022,12.0,-73.9691283,40.7557713
40664935,Lexicon,American ,Manhattan,226 East 54 Street 10022,2.0,-73.96785,40.757627
40665052,La Carreta Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,407 51 Street 11220,10.0,-74.0127514,40.6457809
40665065,Daniel,French,Manhattan,60 East   65 Street 10065,13.0,-73.9677689,40.7666933
40665141,Fish,Seafood,Manhattan,280 Bleecker Street 10014,2.0,-74.0034939,40.7317
40665359,Vic'S,American ,Manhattan,31 Great Jones St 10012,11.0,-73.9932196,40.7269003
40665610,Manhattan Courtyard,American ,Manhattan,866 3 Avenue 10022,6.0,-73.9700204,40.7575426
40665681,Gino'S Pastry Shop,Bakery,Bronx,580 East  187 Street 10458,7.0,-73.888176,40.855624
40665690,Deluxe,American ,Manhattan,2896 Broadway 10025,4.0,-73.9649656,40.8057705
40665705,K'S Cafeteria,Spanish,Queens,4803 108 Street 11368,7.0,-73.8559693,40.7458228
40665719,Mcdonald'S,Hamburgers,Bronx,1600 Boston Road 10460,9.0,-73.8906125,40.8354714
40665730,Grand Havana Room,American ,Manhattan,666 5 Avenue 10019,9.0,-73.9767777,40.7602128
40666094,Midway Cinemas,American ,Queens,10822 Queens Boulevard 11375,7.0,-73.8317235,40.7150074
40666155,Loeser'S Hebrew National,Delicatessen,Bronx,214 West  231 Street 10463,14.0,-73.90559809999999,40.8793065
40666183,Queen Vic,American ,Manhattan,68 Second Avenue 10003,12.0,-73.9892179,40.72594
40666541,Ayurveda Cafe,Indian,Manhattan,706-8 Amsterdam Avenue 10025,5.0,-73.9714858,40.793109
40666626,My Uncle'S Steak Restaurant,Steak,Queens,89-08 Queens Boulevard 11373,13.0,-73.8746279,40.7343944
40666706,Ray'S Pizza,Pizza,Manhattan,195 East Houston Street 10002,7.0,-73.9876618,40.72237870000001
40666989,Mcdonald'S,Hamburgers,Queens,45-06 Greenpoint Avenue 11104,9.0,-73.9189574,40.7428288
40667110,Mcgraw Hill Executive Dining,American ,Manhattan,1221 Avenue Of Americas 10020,0.0,-73.98173,40.7592574
40667358,Coppola'S,Italian,Manhattan,378 3 Avenue 10016,11.0,-73.98153599999999,40.741651
40667588,Defonte'S Sandwich Shop,American ,Brooklyn,379 Columbia Street 11231,11.0,-74.0053538,40.67894560000001
40667700,Bagel Land,Bagels/Pretzels,Staten Island,1841 Forest Avenue 10303,7.0,-74.150475,40.625515
40668120,Mcdonald'S,Hamburgers,Manhattan,208 Varick Street 10014,11.0,-74.00503780000001,40.72880809999999
40668305,El Anzuelo Fino Restaurant,Peruvian,Queens,9801 Jamaica Avenue 11421,11.0,-73.84760779999999,40.694968
40668380,Wolf And Lamb,Steak,Manhattan,10 East   48 Street 10017,12.0,-73.9773755,40.7568284
40668410,Tir Na Nog,American ,Manhattan,5 Penn Plaza 10001,10.0,-73.9941168,40.7520075
40668464,Turkish Cuisine,Turkish,Manhattan,631 9 Avenue 10036,12.0,-73.991755,40.760138
40668596,Fresco Bar Cafe Restaurant,Greek,Queens,19202 Northern Boulevard 11358,12.0,-73.789209,40.7575853
40668598,Emerald Pub,American ,Queens,18301 Horace Harding Expressway 11365,12.0,-73.791185,40.74012
40668681,Cascarino'S,Italian,Queens,15259 10 Avenue 11357,11.0,-119.6368672,36.2504996
40668700,Track Kitchen,American ,Queens,11000 Rockaway Boulevard 11420,9.0,-73.80327969999999,40.6745378
40669100,Mcdonald'S,Hamburgers,Bronx,3279 3 Avenue 10456,12.0,-73.9095279,40.83102239999999
40669257,Szechuan Kitchen,Chinese,Manhattan,1518 First Avenue 10075,7.0,-73.952204,40.772498
40669394,Firozas Roti Bar,Caribbean,Bronx,716 Burke Avenue 10467,0.0,-73.8664716,40.8714175
40669474,The Mansion Grand,American ,Staten Island,141 Mansion Ave 10308,13.0,-74.14077309999999,40.5446914
40669648,J & S Pizza,Pizza,Queens,24435 Merrick Boulevard 11422,12.0,-73.7277356,40.67432609999999
40669697,Le Monde,French,Manhattan,2883 Broadway 10025,11.0,-73.9657651,40.8056669
40670353,Duke'S,American ,Manhattan,560 3 Avenue 10016,12.0,-73.9767947,40.7480839
40670684,Lulu'S Bakery,Bakery,Queens,18526 Union Turnpike 11366,8.0,-73.7827725,40.7284874
40670874,Me & My Eggroll,Chinese,Brooklyn,407 Court Street 11231,9.0,-73.9972324,40.6792233
40671007,Pig & Whistle On 3Rd,American ,Manhattan,922 3 Avenue 10022,12.0,-73.96844209999999,40.7593899
40671249,Pho Hoai Bay Ridge,Asian,Brooklyn,8616 4 Avenue 11209,9.0,-74.028843,40.622419
40671411,Mcdonald'S,Hamburgers,Bronx,86 East 167 Street 10452,12.0,-73.9199414,40.8350246
40671821,Dagan Pizza & Dairy Restaurant,Jewish/Kosher,Brooklyn,4820 16 Avenue 11204,10.0,-73.985534,40.63131
40672460,Hana Sushi,Japanese,Manhattan,211 7 Avenue 10011,11.0,-73.995792,40.743447
40672603,Failte,Irish,Manhattan,531 2 Avenue 10016,10.0,-73.9782111,40.74211100000001
40672926,Minar Indian Restaurant,Indian,Manhattan,5 West   31 Street 10001,9.0,-73.98641099999999,40.746979
40673089,Sean Og,American ,Queens,6002 Woodside Avenue 11377,10.0,-73.90434259999999,40.7449326
40673117,10Th Avenue Pizza & Cafe,Pizza,Manhattan,256 10Th Ave Bet 24 & 25 St ) 10001,10.0,-73.998993,40.74718060000001
40673175,Lace,American ,Manhattan,725 7 Avenue 10019,13.0,-73.9837271,40.7598528
40673275,Kenyon & Kenyon Cafeteria,American ,Manhattan,1 Broadway 10004,3.0,-74.0145347,40.7049443
40674404,Market Restaurant (C-D Block),American ,Bronx,355 Food Center Drive 10474,8.0,-73.8720748,40.8069431
40674475,John'S Pizzeria,Pizza/Italian,Manhattan,278 Bleecker Street 10014,12.0,-74.00344679999999,40.7316187
40674598,Cafe Express,American ,Manhattan,397 South End Avenue 10280,7.0,-74.01589299999999,40.7115385
40674684,Burger King,Hamburgers,Queens,21603 Merrick Boulevard 11413,17.0,-73.752431,40.6803345
40674838,Hi Life Bar & Grill,American ,Manhattan,477 Amsterdam Avenue 10024,10.0,-73.97623,40.7855119
40675225,Behan'S Pub,Irish,Bronx,4299 Katonah Ave 10470,13.0,-73.8674484,40.8988632
40675892,Diner,American ,Brooklyn,85 Broadway 11249,10.0,-73.9655581,40.7107146
40675977,Osteria Serafina,Italian,Manhattan,38 East 58 Street 10022,4.0,-73.97166039999999,40.7626988
40676022,Tacos Mexico,Mexican,Queens,41-10 102 Street 11368,23.0,-73.863601,40.748109
40676348,Starbucks Coffee,Café/Coffee/Tea,Manhattan,682 9 Avenue 10036,7.0,-73.9899753,40.7616045
40676502,Burger King,American ,Brooklyn,13 Hillel Place 11210,12.0,-73.9482251,40.632598
40676541,Teodora,Italian,Manhattan,141 East 57 Street 10022,12.0,-73.96861799999999,40.760997
40676550,The Black Sheep,Irish,Manhattan,583 3 Avenue 10016,10.0,-73.9758372,40.7482969
40676801,Iguana Restaurant,Mexican,Manhattan,240 West   54 Street 10019,12.0,-73.9832105,40.7642063
40676884,New Dyker Restaurant,American ,Brooklyn,8505 18 Avenue 11214,7.0,-74.001983,40.607519
40677036,Le Zie Trattoria,Italian,Manhattan,172 7 Avenue 10011,12.0,-73.9970809,40.7424696
40677193,Big Jons Pizza & Restaurant,Pizza,Queens,21911 Jamaica Avenue 11428,2.0,-73.7358447,40.7185586
40677255,Astra,American ,Manhattan,979 3 Avenue 10022,11.0,-73.9666395,40.761062
40677553,Mercury Bar,American ,Manhattan,659 9 Avenue 10036,10.0,-73.99119619999999,40.7608857
40677610,El Mariachi Restaurant,Mexican,Queens,67-12 Roosevelt Avenue 11377,11.0,-73.8976959,40.7460083
40677704,Pepe Giallo,Italian,Manhattan,253 10 Avenue 10001,10.0,-74.00370749999999,40.7489719
40678067,Johnny'S O'S,Other,Bronx,2152 Westchester Avenue 10462,9.0,-73.85258,40.833713
40678235,Bourbon Street,American ,Queens,4012 Bell Boulevard 11361,10.0,-73.7714117,40.7638362
40678310,Burek'S Pizza,Pizza,Queens,6855 Forest Avenue 11385,10.0,-73.9007433,40.7022336
40678550,Cinema Cafe & Bar,American ,Manhattan,505 3 Avenue 10016,21.0,-73.9779696,40.7454765
40678995,Tandoori Food & Bakery,Jewish/Kosher,Queens,9904 63 Road 11374,5.0,-73.8567826,40.7325318
40679229,Amaranth,French,Manhattan,21 East   62 Street 10065,12.0,-73.970277,40.765821
40679269,House Of Brews,American ,Manhattan,302 West   51 Street 10019,8.0,-73.98624219999999,40.762978
40679327,Archives,American ,Brooklyn,333 Adams Street 11201,7.0,-73.9883403,40.69367580000001
40679775,Polonia Restaurant,Polish,Brooklyn,631 Manhattan Avenue 11222,12.0,-73.9508693,40.7238704
40679997,Mcdonald'S,Hamburgers,Queens,38-00 Queens Boulevard 11104,9.0,-73.9198301,40.7431281
40680038,Cavo,Greek,Queens,42-18 31 Avenue 11103,13.0,-73.9152214,40.7601975
40680764,Joe'S Place,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Bronx,1841 Westchester Avenue 10472,19.0,-73.864436,40.8326348
40680918,Taste Restaurant,American ,Manhattan,1411 3 Avenue 10028,8.0,-73.9564827,40.7749682
40681290,L & M Italian Deli & Catering,Delicatessen,Queens,3608 31 Street 11106,13.0,-73.9190669,40.762241
40681411,Joe'S Shanghai Restaurant,Chinese,Manhattan,24 West 56 Street 10019,2.0,-73.975973,40.762676
40682609,Via Brazil,Brazilian,Manhattan,3436 West   46 Street 10036,9.0,-73.9893481,40.7603868
40682813,The Red Cat,American ,Manhattan,227 10 Avenue 10011,7.0,-74.00419,40.748122
40683948,Trattoria L'Incontro,Italian,Queens,21-76 31 Street 11105,5.0,-73.91061350000001,40.7764679
40684066,Popeyes Chicken & Biscuits,Chicken,Brooklyn,40 Empire Boulevard 11225,2.0,-73.9612859,40.6630911
40684161,Madiba,African,Brooklyn,195 Dekalb Avenue 11205,7.0,-73.9717845,40.6897199
40684961,Garden Cafe Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,3707 83 Street 11372,10.0,-73.88314729999999,40.748713
40684999,Burger King,Hamburgers,Bronx,521 East  149 Street 10455,4.0,-73.914334,40.8150983
40685229,Tequila Sunrise,Mexican,Queens,40-01 Northern Boulevard 11101,11.0,-73.92374410000001,40.7527285
40685734,Toast,American ,Manhattan,3157 Broadway 10027,7.0,-73.9593229,40.8147734
40685819,Dunkin' Donuts,Donuts,Staten Island,1769 Arthur Kill Road 10312,7.0,-74.1976871,40.559304
40685858,Del Frisco'S,Steak,Manhattan,1221 Avenue Of The Americas 10020,12.0,-73.98173,40.7592574
40686067,Mcdonald'S,Hamburgers,Brooklyn,652 Meeker Ave 11222,12.0,-73.9404776,40.7220173
40686130,Lite Bites & Grill,American ,Brooklyn,700 Manhattan Avenue 11222,13.0,-73.9516316,40.7256153
40686372,Wendy'S,Hamburgers,Brooklyn,505 Utica Avenue 11203,12.0,-73.93104199999999,40.661174
40686672,Perkins Family Restaurant & Bakery,American ,Staten Island,1409 Hylan Boulevard 10305,11.0,-74.086946,40.594422
40686674,Zaro'S Bakery,Bakery,Manhattan,370 Lexington Avenue 10017,9.0,-73.9768121,40.7507385
40686696,Christie'S,American ,Manhattan,20 Rockefeller Plaza 10020,4.0,-73.9799726,40.7586467
40686822,Ali'S Roti Shop,Caribbean,Brooklyn,337 Utica Avenue 11213,19.0,-73.93113249999999,40.66642420000001
40687209,Via Quadronno,Italian,Manhattan,25 East 73 Street 10021,9.0,-73.96513360000002,40.7727764
40687217,Michelle'S Cocktail Lounge,Caribbean,Brooklyn,2294 Bedford Avenue 11226,20.0,-73.9560274,40.6477478
40687266,Bartow Pizza,Pizza,Bronx,2045 Bartow Avenue 10475,3.0,-73.82878749999999,40.8695221
40688369,Le Trapeze,American ,Manhattan,17 East   27 Street 10016,12.0,-73.98652299999999,40.7437635
40688834,Seguine Bagel Bakery,Delicatessen,Staten Island,58-40 Amboy Road 10309,14.0,-74.2566332,40.4109872
40688841,Moe'S Southwestern Grill/Charley'S,Sandwiches/Salads/Mixed Buffet,Manhattan,One Penn Plaza 10001,7.0,-73.990556,40.749722
40689434,Fella'S Bar,American ,Bronx,522 City Island Ave 10464,12.0,-73.789176,40.852644
40689838,Smoke,American ,Manhattan,2751 Broadway 10025,13.0,-73.968266,40.8011473
40690019,Modern Gourmet,American ,Manhattan,793 Broadway 10003,17.0,-73.99165099999999,40.732144
40690158,Fresco On The Go,American ,Manhattan,40 East   52 Street 10022,13.0,-73.9739542,40.7586245
40690297,Thomasina'S,American ,Queens,205-35 Linden Boulevard 11412,10.0,-73.7469355,40.69613469999999
40690636,Studio 46,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,4550 46 Street 11377,12.0,-73.9191196,40.74166839999999
40690899,The Ice Box-Ralph'S Famous Italian Ices,"Ice Cream, Gelato, Yogurt, Ices",Queens,26421 Union Turnpike 11004,9.0,-73.70820030000002,40.7492044
40690910,Checkers,Hamburgers,Bronx,344 Baychester Avenue 10475,7.0,-73.830641,40.867177
40691110,Sammy'S Fishbox,Seafood,Bronx,41 City Island Avenue 10464,12.0,-73.78366419999999,40.8389862
40691569,Pershing Square Cafe,American ,Manhattan,90 East   42 Street 10017,10.0,-73.978043,40.751802
40691939,Bistro Citron,French,Manhattan,473 Columbus Avenue 10024,11.0,-73.9734941,40.7842696
40692073,Mezcal'S Restaurant,Mexican,Brooklyn,522 Court Street 11231,10.0,-73.999179,40.6760955
40692120,New Roma Pizza,Pizza,Manhattan,116 Delancy Street 10002,48.0,-73.98791849999999,40.7187505
40692209,Dunkin' Donuts,Donuts,Queens,71-67 Yellowstone Boulevard 11375,7.0,-73.8549331,40.7208405
40692361,Andrew'S Coffee Shop,American ,Brooklyn,901 Church Avenue 11218,10.0,-73.9706758,40.6466803
40692411,Havana Alma De Cuba,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,94 Christopher Street 10014,12.0,-74.0045143,40.7332076
40692741,Delight Donut,American ,Queens,66-91 Fresh Pond Road 11385,9.0,-73.8966456,40.70627169999999
40692857,Il Riccio Restaurant,Italian,Manhattan,152 East   79 Street 10075,11.0,-73.9587991,40.7746496
40692961,Bamboo Garden Restaurant,Caribbean,Brooklyn,9505 Avenue L 11236,30.0,-73.8967174,40.6377718
40693095,Snack Bar (Located Between A-B Between Fancy Food And Masters),American ,Bronx,355 Food Center Drive 10474,7.0,-73.8720748,40.8069431
40693544,Belasco Theatre,American ,Manhattan,111 West   44 Street 10036,2.0,-73.983773,40.7566429
40693546,Longacre Theatre,American ,Manhattan,220 West 48 Street 10036,5.0,-73.98597,40.760343
40693952,J.R'S Cabaret,American ,Bronx,1625 East  233 Street 10466,7.0,-73.82823309999999,40.8890665
40694122,Trackside,American ,Queens,114-46 Rockaway Boulevard 11420,9.0,-73.823066,40.676496
40694187,Gary And Gino'S,Pizza,Bronx,3700 Jerome Avenue 10467,12.0,-73.87808799999999,40.8865392
40694203,Dunkin' Donuts,Donuts,Queens,163-02 Cross Bay Boulevard 11414,9.0,-73.8383004,40.6522687
40694273,Parrilla Latina Steakhouse,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Bronx,5523 Broadway 10463,10.0,-73.906122,40.8776409
40694764,Manny'S Grill,American ,Brooklyn,1089 Grand Street 11211,10.0,-73.932701,40.714134
40694767,New York Luncheonette,American ,Manhattan,135 East   50 Street 10022,7.0,-73.9717,40.756457
40695079,Lenny'S Bagels,Bagels/Pretzels,Manhattan,2601 Broadway 10025,13.0,-73.9710304,40.7961844
40695260,Kew Gardens Cinemas,American ,Queens,81-05 Lefferts Boulevard 11415,11.0,-73.829872,40.7092067
40695821,Trattoria Pesce Pasta,Italian,Manhattan,625 Columbus Avenue 10024,6.0,-73.9697812,40.78912
40696304,The Tick Tavern,American ,Queens,125-17 Rockaway Boulevard 11420,12.0,-73.81219899999999,40.675584
40696959,Jamaican Flavours,Caribbean,Queens,164-17 Jamaica Avenue 11432,7.0,-73.795135,40.705579
40697311,Starbucks Coffee,Café/Coffee/Tea,Manhattan,494 8 Avenue 10001,10.0,-73.9928156,40.7526007
40697315,Starbucks Coffee,Café/Coffee/Tea,Manhattan,205 West   34 Street 10001,10.0,-73.9776004,40.7455096
40697317,Starbucks Coffee,Café/Coffee/Tea,Brooklyn,166 7 Avenue 11215,3.0,-73.97761779999999,40.6720497
40697322,Starbucks Coffee,Café/Coffee/Tea,Manhattan,545 5 Avenue 10017,3.0,-73.9792705,40.7550959
40697323,Starbucks Coffee,Café/Coffee/Tea,Manhattan,2498 Broadway 10025,11.0,-73.9730028,40.7924531
40697593,Enid'S,Soul Food,Brooklyn,560 Manhattan Avenue 11222,9.0,-73.94978379999999,40.722396
40697681,Vice Versa,Italian,Manhattan,325 West   51 Street 10019,12.0,-73.9867209,40.7635999
40698087,Big Al'S Chicago Pizza,Pizza,Staten Island,4069 Hylan Boulevard 10308,10.0,-74.147786,40.5406959
40698274,Bello Giardino,Italian,Manhattan,71 West   71 Street 10023,30.0,-73.9787535,40.7767208
40698303,Europa Cafe,American ,Manhattan,599 Lexington Avenue 10022,53.0,-73.9708163,40.7577483
40698410,Rockys & Nickys Pizzeria,Pizza/Italian,Brooklyn,6824 Colonial Road 11220,12.0,-74.0313602,40.637575
40698537,El Centro,Mexican,Manhattan,824 9 Avenue 10019,11.0,-73.9868879,40.7660018
40698704,Le Pain Quotidien,Sandwiches,Manhattan,100 Grand Street 10013,11.0,-74.0015116,40.7214912
40698788,Juice Generation,"Juice, Smoothies, Fruit Salads",Manhattan,644 Ninth Avenue 10036,2.0,-73.99078899999999,40.760389
40698807,44 Sw Ristorante & Bar,Italian,Manhattan,621 9 Avenue 10036,9.0,-73.992069,40.759761
40698823,Union Cafe Restaurant,American ,Brooklyn,568 Union Street 11215,10.0,-73.9852363,40.6781264
40698840,Galicia Bar,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,83-02 Northern Boulevard 11372,5.0,-73.8843733,40.7556113
40698892,15 East Restaurant,Japanese,Manhattan,15 East   15 Street 10003,10.0,-73.9921155,40.7364657
40699061,I.O. Cafe,Polish,Queens,793 Fairview Avenue 11385,10.0,-73.9024464,40.7047084
40699160,The Country Cafe,American ,Manhattan,40 Wall Street 10005,12.0,-74.0095219,40.7069772
40699339,Nick Garden Coffee Shop,Café/Coffee/Tea,Bronx,2953 Webster Avenue 10458,12.0,-73.8834701,40.8677303
40699514,City Lobster & Steak,Seafood,Manhattan,1251 Avenue Of The Americas 10020,6.0,-73.9817238,40.7599885
40699772,Latino Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Bronx,494 East 138 Street 10454,13.0,-73.919907,40.807536
40699907,Gigino At Wagner Park,Italian,Manhattan,20 Battery Place 10004,11.0,-74.01756189999999,40.7049736
40700181,Subway / Twin Donut,Sandwiches,Brooklyn,3847 Nostrand Avenue 11235,9.0,-73.9392495,40.5900432
40700293,Haagen-Dazs,"Ice Cream, Gelato, Yogurt, Ices",Brooklyn,109 7 Avenue 11215,10.0,-73.9758064,40.6736423
40700664,Pho Bang Restaurant,Vietnamese/Cambodian/Malaysia,Manhattan,157 Mott Street 10013,26.0,-73.996577,40.719515
40700724,Scalini Fedeli,Italian,Manhattan,165 Duane Street 10013,9.0,-74.009317,40.7174312
40700926,Golden Crown Bakery,Bakery,Brooklyn,2214 86 Street 11214,10.0,-73.9936139,40.601451
40701165,New Hing Restaurant,Chinese,Bronx,1702 Grand Avenue 10453,11.0,-73.9137269,40.8482958
40701331,Kinsale Tavern,American ,Manhattan,1672 3 Avenue 10128,10.0,-73.950756,40.783795
40701525,"Skadden Arps, Slate",American ,Manhattan,4 Times Square 10036,9.0,-73.9857881,40.7560982
40701605,Bahari Estiatorio,Greek,Queens,3114 Broadway 11106,6.0,-73.9249708,40.7615236
40701954,The Bread Factory Cafe,American ,Manhattan,470 7 Avenue 10018,9.0,-73.9903068,40.7520202
40702276,Snack,Greek,Manhattan,105 Thompson Street 10012,8.0,-74.002168,40.725788
40702330,Da Vinci Pizza,Pizza,Manhattan,44 Water Street 10004,3.0,-74.01009599999999,40.703603
40703670,Ghandi Cafe,Indian,Manhattan,283 Bleecker Street 10014,9.0,-74.0032824,40.7319341
40703714,Palm Restaurant,Steak,Manhattan,250 West   50 Street 10019,9.0,-73.985676,40.7619857
40703739,Josie Wood'S Pub,American ,Manhattan,11 Waverly Place 10003,2.0,-73.99420239999999,40.73011260000001
40703791,Starbucks Coffee,Café/Coffee/Tea,Manhattan,nan Rockefeller Center 10020,7.0,-73.9781179,40.758723
40703795,Starbucks Coffee,Café/Coffee/Tea,Manhattan,2 Columbus Avenue 10019,2.0,-73.98490149999999,40.7695186
40703796,Park Slope Ale House,American ,Brooklyn,356 6 Avenue 11215,9.0,-73.9820343,40.6706291
40703801,Starbucks Coffee,Café/Coffee/Tea,Manhattan,600 8 Avenue 10018,12.0,-73.99078349999999,40.7552904
40703837,Starbucks Coffee,Café/Coffee/Tea,Manhattan,95 West Broadway 10013,12.0,-74.0088763,40.7155873
40703843,Starbucks Coffee # 7463,Café/Coffee/Tea,Manhattan,1460 Broadway 10036,10.0,-73.9861301,40.75508730000001
40704155,Erawan Thai Cuisine,Thai,Queens,4231 Bell Boulevard 11361,23.0,-73.7698111,40.7618378
40704232,Central Cafe,Delicatessen,Manhattan,16 Vanderbilt Avenue 10017,25.0,-73.97807010000001,40.7530362
40704305,La Dolce Italia Bakery,Bakery,Queens,104-05 Metropolitan Avenue 11375,11.0,-73.84863700000001,40.710303
40704315,Ramen-Ya,Japanese,Manhattan,181 West    4 Street 10014,17.0,-74.00168099999999,40.732536
40704453,Swifty'S,American ,Manhattan,1007 Lexington Avenue 10021,29.0,-73.961696,40.7707089
40704635,Ben'S Pizza,Pizza,Manhattan,123 Macdougal St 10012,7.0,-74.0003231,40.7303784
40704853,B.B. Kings,American ,Manhattan,243 West   42 Street 10036,9.0,-73.9889479,40.7568894
40705052,Il Fornetto Trattoria Cafe,Italian,Brooklyn,2902 Emmons Avenue 11235,14.0,-73.9397077,40.5835841
40705070,Bluestockings Womens Bookstore Cafe,Café/Coffee/Tea,Manhattan,172 Allen Street 10002,9.0,-73.98891569999999,40.7214094
40705325,G.P. Diner,American ,Queens,11803 Liberty Avenue 11419,9.0,-73.824945,40.686251
40705411,Lindenwood Diner,American ,Brooklyn,2870 Linden Boulevard 11208,2.0,-73.85742979999999,40.6698154
40705438,Emilia'S Restaurant,Italian,Bronx,2331 Arthur Ave 10458,11.0,-73.8889968,40.8541382
40705487,Strokos Gourmet Deli,Delicatessen,Manhattan,1090 Amsterdam Ave 10025,15.0,-73.9625202,40.8055078
40705733,Harbor Pizza,Pizza,Queens,6460 Dry Harbor Road 11379,11.0,-73.8727854,40.7183657
40705843,Haagen-Dazs,"Ice Cream, Gelato, Yogurt, Ices",Brooklyn,120 Montague Street 11201,8.0,-73.9946889,40.694662
40705931,Blue Hill Restaurant,American ,Manhattan,75 Washington Place 10011,10.0,-73.9996592,40.732077
40705978,White Castle,Hamburgers,Manhattan,525 8 Avenue 10018,13.0,-73.9926363,40.7538399
40705983,Mi Pueblito Bakery/Comida Tipica Mexicana,Mexican,Bronx,111 East  167 Street 10452,11.0,-73.918813,40.835208
40705996,Haagen-Dazs,"Ice Cream, Gelato, Yogurt, Ices",Brooklyn,5172 Kings Plaza 11234,9.0,-73.9210275,40.6413138
40706408,Black And White,American ,Manhattan,86 East 10 Street 10003,12.0,-73.9899167,40.7307907
40707194,Michael'S Restaurant,Continental,Queens,3317 Broadway 11106,51.0,-73.9230271,40.7610872
40707818,Nuevo Jardin De China Restaurant,Chinese,Queens,3205 Broadway 11106,12.0,-73.9241803,40.7616575
40708213,Delias Lounge Cafe,American ,Brooklyn,9224 3 Avenue 11209,7.0,-74.033272,40.618809
40708523,Il Posto Accanto,Italian,Manhattan,190 East 2 Street 10009,12.0,-73.9840517,40.7224092
40708598,No Partners,American ,Queens,29-11 21 Avenue 11105,2.0,-73.9088979,40.778582
40709138,Thalia,American ,Manhattan,828 8 Avenue 10019,9.0,-73.9860031,40.7620089
40709458,Pan Fino,Bakery,Queens,85-01 Northern Boulevard 11372,10.0,-73.882325,40.756148
40709530,Hallo Berlin,German,Manhattan,626 10 Avenue 10036,12.0,-73.9940866,40.7611108
40709941,Pepolino,Pizza,Manhattan,281 West Broadway 10013,21.0,-74.0048984,40.7207701
40710411,Donato'S Pizzeria Restaurant,Pizza/Italian,Queens,50-22 39 Avenue 11377,20.0,-73.9129933,40.74859259999999
40710515,C.U.N.Y Cafe,American ,Manhattan,365 Fifth Avenue 10016,10.0,-73.98400699999999,40.7486485
